0,시도명,시군구명,시설명,상세주소,시설면적,경도,위도,구분,구분명
1365,서울특별시,강남구,대청초등학교 운동장,서울특별시 강남구 양재대로55길 28(일원동),6357,127.0879,37.4927,1,지진실내구호소
1366,서울특별시,강남구,로봇고등학교 운동장,서울특별시 강남구 광평로20길 63(일원동),8640,127.0842,37.4804,1,지진실내구호소
1367,서울특별시,강남구,영희초등학교 운동장,서울특별시 강남구 일원로 21(일원동),10545,127.0812,37.4918,1,지진실내구호소
1368,서울특별시,강남구,일원초등학교 운동장,서울특별시 강남구 영동대로4길 20(일원동),6881,127.0764,37.4893,1,지진실내구호소
1369,서울특별시,강남구,중동고등학교 운동장,서울특별시 강남구 일원동 618,10419,127.0809,37.4927,1,지진실내구호소
1370,서울특별시,강남구,중동중학교 운동장,서울특별시 강남구 일원로8길 37(일원동),4641,127.0777,37.4888,1,지진실내구호소
1371,서울특별시,강남구,중산고등학교 운동장,서울특별시 강남구 일원로14길 22(일원동),10763,127.0805,37.4853,1,지진실내구호소
1372,서울특별시,강남구,탄천어울림공원,서울특별시 강남구 수서동 722,10011,127.1065,37.4876,1,지진실내구호소
1373,서울특별시,강남구,대왕중학교 운동장,서울특별시 강남구 광평로20길 7(수서동),9069,127.0873,37.483,1,지진실내구호소
1374,서울특별시,강남구,대진디자인고등학교 운동장,서울특별시 강남구 광평로39길 93(수서동),2952,127.0962,37.4907,1,지진실내구호소
1375,서울특별시,강남구,세종고등학교 운동장,서울특별시 강남구 광평로51길 36(수서동),10500,127.1026,37.4899,1,지진실내구호소
1376,서울특별시,강남구,수서중학교 운동장,서울특별시 강남구 광평로59길 57(수서동),2728,127.1026,37.4907,1,지진실내구호소
1377,서울특별시,강남구,수서초등학교 운동장,서울특별시 강남구 수서동 709,7774,127.1017,37.4906,1,지진실내구호소
1378,서울특별시,강남구,왕북초등학교 운동장,서울특별시 강남구 광평로31길 74(수서동),3074,127.0867,37.486,1,지진실내구호소
1379,서울특별시,강남구,도곡목련공원,서울특별시 강남구 도곡동 415-3,1709,127.0443,37.4849,1,지진실내구호소
1380,서울특별시,강남구,독골공원(개포근린공원),서울특별시 강남구 남부순환로378길 29(도곡동),10023,127.0469,37.4851,1,지진실내구호소
1381,서울특별시,강남구,대도초등학교 운동장,서울특별시 강남구 선릉로 209(도곡동),6852,127.0537,37.4925,1,지진실내구호소
1382,서울특별시,강남구,대치중학교 운동장,서울특별시 강남구 남부순환로378길 39(도곡동),5587,127.0478,37.484,1,지진실내구호소
1383,서울특별시,강남구,도곡중학교 운동장,서울특별시 강남구 언주로57길 31(도곡동),3200,127.0449,37.4926,1,지진실내구호소
1384,서울특별시,강남구,숙명여자고등학교 운동장,서울특별시 강남구 남부순환로 2807(도곡동),13170,127.054,37.4915,1,지진실내구호소
1385,서울특별시,강남구,언주초등학교 운동장,서울특별시 강남구 도곡동 922,9078,127.0375,37.4868,1,지진실내구호소
1386,서울특별시,강남구,은성중학교 운동장(은광여자고등학교운동장),서울특별시 강남구 남부순환로359길 36(도곡동),16544,127.0363,37.4872,1,지진실내구호소
1387,서울특별시,강남구,중대부속고등학교 운동장,서울특별시 강남구 선릉로 207(도곡동),9107,127.0519,37.4924,1,지진실내구호소
1388,서울특별시,송파구,아시아공원,서울특별시 송파구 올림픽로 44(잠실동),65818,127.0778,37.5102,1,지진실내구호소
1389,서울특별시,송파구,버들초등학교 운동장,서울특별시 송파구 석촌호수로 81(잠실동),960,127.089,37.51,1,지진실내구호소
1390,서울특별시,송파구,송전초등학교 운동장,서울특별시 송파구 석촌호수로 159(잠실동),2260,127.0945,37.5083,1,지진실내구호소
1391,서울특별시,송파구,신천중학교 운동장,서울특별시 송파구 백제고분로 11(잠실동),4819,127.0784,37.5159,1,지진실내구호소
1392,서울특별시,송파구,신천초등학교 운동장,서울특별시 송파구 올림픽로 215(잠실동),5750,127.0951,37.5135,1,지진실내구호소
1393,서울특별시,송파구,아주중학교 운동장,서울특별시 송파구 올림픽로4길 69(잠실동),7279,127.0759,37.5048,1,지진실내구호소
1394,서울특별시,송파구,아주초등학교 운동장,서울특별시 송파구 올림픽로4길 59(잠실동),6938,127.0755,37.5055,1,지진실내구호소
1395,서울특별시,송파구,영동일고등학교 운동장,서울특별시 송파구 석촌호수로 93(잠실동),1970,127.0893,37.5096,1,지진실내구호소
1396,서울특별시,송파구,잠신고등학교 운동장,서울특별시 송파구 잠실로 24(잠실동),4969,127.0892,37.5151,1,지진실내구호소
1397,서울특별시,송파구,잠신중학교 운동장,서울특별시 송파구 잠실로 12(잠실동),6770,127.0878,37.5157,1,지진실내구호소
1398,서울특별시,송파구,잠신초등학교 운동장,서울특별시 송파구 잠실로 32(잠실동),2800,127.0884,37.5138,1,지진실내구호소
1399,서울특별시,송파구,잠일고등학교 운동장,서울특별시 송파구 백제고분로 21(잠실동),1532,127.0823,37.5141,1,지진실내구호소
1400,서울특별시,송파구,잠일초등학교 운동장,서울특별시 송파구 올림픽로 95(잠실동),2146,127.0811,37.5146,1,지진실내구호소
1401,서울특별시,송파구,잠전초등학교 운동장,서울특별시 송파구 올림픽로12길 51(잠실동),4926,127.0841,37.5066,1,지진실내구호소
1402,서울특별시,송파구,정신여자고등학교운동장,서울특별시 송파구 올림픽로4길 16(잠실동),10092,127.0722,37.5099,1,지진실내구호소
1403,서울특별시,송파구,정신여자중학교 운동장,서울특별시 송파구 올림픽로4길 16(잠실동),10092,127.0721,37.5099,1,지진실내구호소
1404,서울특별시,송파구,잠동초등학교 운동장,서울특별시 송파구 올림픽로35길 122(신천동),2947,127.1001,37.5179,1,지진실내구호소
1405,서울특별시,송파구,잠실고등학교 운동장,서울특별시 송파구 올림픽로33길 71(신천동),4778,127.1061,37.5222,1,지진실내구호소
1406,서울특별시,송파구,잠실중학교 운동장,서울특별시 송파구 올림픽로35길 130(신천동),6556,127.0994,37.5171,1,지진실내구호소
1407,서울특별시,송파구,잠실초등학교 운동장,서울특별시 송파구 올림픽로35길 20(신천동),1785,127.111,37.5199,1,지진실내구호소
1408,서울특별시,송파구,잠현초등학교 운동장,서울특별시 송파구 올림픽로37길 109(신천동),1574,127.1048,37.522,1,지진실내구호소
1409,서울특별시,송파구,영파여자고등학교 운동장,서울특별시 송파구 올림픽로 565(풍납동),5385,127.1203,37.5325,1,지진실내구호소
1410,서울특별시,송파구,영파여자중학교운동장,서울특별시 송파구 올림픽로 565(풍납동),5385,127.1203,37.5326,1,지진실내구호소
1411,서울특별시,송파구,토성초등학교 운동장,서울특별시 송파구 풍성로20길 44(풍납동),3456,127.1151,37.5318,1,지진실내구호소
1412,서울특별시,송파구,풍납중학교 운동장,서울특별시 송파구 올림픽로43길 20(풍납동),4070,127.1163,37.5253,1,지진실내구호소
1413,서울특별시,송파구,풍납초등학교 운동장,서울특별시 송파구 풍성로 43(풍납동),5900,127.1179,37.5347,1,지진실내구호소
1414,서울특별시,송파구,풍성중학교 운동장,서울특별시 송파구 강동대로2길 27(풍납동),7260,127.1124,37.5253,1,지진실내구호소
1415,서울특별시,송파구,풍성초등학교 운동장,서울특별시 송파구 강동대로2길 27(풍납동),6240,127.1131,37.5259,1,지진실내구호소
1416,서울특별시,송파구,가락고등학교 운동장,서울특별시 송파구 송이로 42(송파동),5478,127.1172,37.501,1,지진실내구호소
1417,서울특별시,송파구,가락중학교 운동장,서울특별시 송파구 송이로 45(송파동),6944,127.1182,37.5021,1,지진실내구호소
1418,서울특별시,송파구,송파초등학교 운동장,서울특별시 송파구 백제고분로 400(송파동),5547,127.1106,37.507,1,지진실내구호소
1419,서울특별시,송파구,일신여자상업고등학교운동장,서울특별시 송파구 송파대로38길 8(송파동),13369,127.1139,37.5012,1,지진실내구호소
1420,서울특별시,송파구,일신여자중학교 운동장,서울특별시 송파구 송파대로38길 8(송파동),13369,127.1136,37.501,1,지진실내구호소
1421,서울특별시,송파구,잠실여자고등학교 운동장,서울특별시 송파구 송파대로38길 8(송파동),13369,127.1132,37.5018,1,지진실내구호소
1422,서울특별시,송파구,중대초등학교 운동장,서울특별시 송파구 송파대로36길 8(송파동),5100,127.1142,37.5005,1,지진실내구호소
1423,서울특별시,송파구,석촌초등학교 운동장,서울특별시 송파구 가락로11길 26(석촌동),4600,127.1046,37.5025,1,지진실내구호소
1424,서울특별시,송파구,배명고등학교운동장,서울특별시 송파구 삼학사로 11(삼전동),4006,127.0958,37.4983,1,지진실내구호소
1425,서울특별시,송파구,배명중학교 운동장,서울특별시 송파구 삼학사로 11(삼전동),4006,127.0959,37.4983,1,지진실내구호소
1426,서울특별시,송파구,삼전초등학교 운동장,서울특별시 송파구 백제고분로28길 19(삼전동),3645,127.0926,37.5013,1,지진실내구호소
1427,서울특별시,송파구,개롱공원,서울특별시 송파구 동남로 178(가락동),19800,127.1307,37.4936,1,지진실내구호소
1428,서울특별시,송파구,가동초등학교 운동장,서울특별시 송파구 중대로20길 47(가락동),5250,127.1303,37.497,1,지진실내구호소
1429,서울특별시,송파구,가원중학교 운동장,서울특별시 송파구 중대로10길 40-18 (가락동),2224,127.1224,37.4907,1,지진실내구호소
1430,서울특별시,송파구,가주초등학교 운동장,서울특별시 송파구 오금로40길 37(가락동),3103,127.1286,37.4966,1,지진실내구호소
1431,서울특별시,송파구,석촌중학교 운동장,서울특별시 송파구 송이로15길 13(가락동),7303,127.1212,37.5006,1,지진실내구호소
1432,서울특별시,송파구,송파중학교 운동장,서울특별시 송파구 동남로 203(가락동),6246,127.1297,37.4955,1,지진실내구호소
1433,서울특별시,송파구,신가초등학교 운동장,서울특별시 송파구 송이로 75(가락동),5768,127.12,37.4999,1,지진실내구호소
1434,서울특별시,송파구,평화초등학교 운동장,서울특별시 송파구 송파대로26길 22(가락동),8136,127.1221,37.4912,1,지진실내구호소
1435,서울특별시,송파구,가원초등학교 운동장,서울특별시 송파구 중대로4길 8(문정동),3763,127.1114,37.489,1,지진실내구호소
1436,서울특별시,송파구,문덕초등학교 운동장,서울특별시 송파구 송이로34길 60(문정동),1714,127.1274,37.4849,1,지진실내구호소
1437,서울특별시,송파구,문정고등학교 운동장,서울특별시 송파구 송이로34길 62(문정동),3581,127.1274,37.4855,1,지진실내구호소
1438,서울특별시,송파구,문정중학교 운동장,서울특별시 송파구 문정로 73(문정동),4848,127.1295,37.488,1,지진실내구호소
1439,서울특별시,송파구,문정초등학교 운동장,서울특별시 송파구 문정로5길 20(문정동),6230,127.1286,37.4888,1,지진실내구호소
1440,서울특별시,송파구,문현고등학교 운동장,서울특별시 송파구 충민로 115(장지동),2157,127.1289,37.4808,1,지진실내구호소
1441,서울특별시,송파구,문현중학교 운동장,서울특별시 송파구 충민로 99(장지동),2478,127.1277,37.4802,1,지진실내구호소
1442,서울특별시,송파구,문현초등학교 운동장,서울특별시 송파구 충민로 137(장지동),2113,127.1304,37.4824,1,지진실내구호소
1443,서울특별시,송파구,송례중학교 운동장,서울특별시 송파구 위례순환로 429(장지동),2220,127.1396,37.4773,1,지진실내구호소
